Flow;FT617 Weir Water Flow;16.04.2025 02:57:30.383;0.00015
None;Equipment Status (2);16.04.2025 02:57:30.383;2
Flow;FT616 Packed Tower Water Flow (41);16.04.2025 03:57:31.460;0.00015
Flow;FT617 Weir Water Flow;16.04.2025 03:57:31.460;0.00016
None;Equipment Status (2);16.04.2025 03:57:31.460;2
Flow;FT616 Packed Tower Water Flow (41);16.04.2025 04:57:32.570;0.00014833
Flow;FT617 Weir Water Flow;16.04.2025 04:57:32.570;0.00015833
None;Equipment Status (2);16.04.2025 04:57:32.570;2
Flow;FT616 Packed Tower Water Flow (41);16.04.2025 05:57:31.700;0.00014
Flow;FT617 Weir Water Flow;16.04.2025 05:57:31.700;0.00015
None;Equipment Status (2);16.04.2025 05:57:31.700;2
Flow;FT616 Packed Tower Water Flow (41);16.04.2025 06:57:33.880;0.00014833
Flow;FT617 Weir Water Flow;16.04.2025 06:57:33.880;0.00015833
None;Equipment Status (2);16.04.2025 06:57:33.880;2
Flow;FT616 Packed Tower Water Flow (41);16.04.2025 07:57:34.980;0.00014333
Flow;FT617 Weir Water Flow;16.04.2025 07:57:34.980;0.00015167
None;Equipment Status (2);16.04.2025 07:57:34.980;2
Flow;FT616 Packed Tower Water Flow (41);16.04.2025 08:57:30.360;0.00015
Flow;FT617 Weir Water Flow;16.04.2025 08:57:30.360;0.00016
None;Equipment Status (2);16.04.2025 08:57:30.360;2
Flow;FT616 Packed Tower Water Flow (41);16.04.2025 09:57:30.587;0.00014833
Flow;FT617 Weir Water Flow;16.04.2025 09:57:30.587;0.00015833
None;Equipment Status (2);16.04.2025 09:57:30.587;2
Flow;FT616 Packed Tower Water Flow (41);16.04.2025 10:57:36.827;0.00015
Flow;FT617 Weir Water Flow;16.04.2025 10:57:36.827;0.00015833
None;Equipment Status (2);16.04.2025 10:57:36.827;2
Flow;FT616 Packed Tower Water Flow (41);16.04.2025 10:58:09.440;0.00014833
Flow;FT617 Weir Water Flow;16.04.2025 10:58:09.440;0.00016
None;Equipment Status (2);16.04.2025 10:58:09.440;2
Flow;FT616 Packed Tower Water Flow (41);16.04.2025 11:58:10.563;0.00014
Flow;FT617 Weir Water Flow;16.04.2025 11:58:10.563;0.00015
None;Equipment Status (2);16.04.2025 11:58:10.563;2
Flow;FT616 Packed Tower Water Flow (41);16.04.2025 12:58:11.833;0.00014833
Flow;FT617 Weir Water Flow;16.04.2025 12:58:11.833;0.00015833
None;Equipment Status (2);16.04.2025 12:58:11.833;2
Flow;FT616 Packed Tower Water Flow (41);16.04.2025 13:58:12.370;0.00015
Flow;FT617 Weir Water Flow;16.04.2025 13:58:12.370;0.00016
None;Equipment Status (2);16.04.2025 13:58:12.370;2
Flow;FT616 Packed Tower Water Flow (41);16.04.2025 14:58:12.590;0.00014833
Flow;FT617 Weir Water Flow;16.04.2025 14:58:12.590;0.00015833
None;Equipment Status (2);16.04.2025 14:58:12.590;2
Flow;FT616 Packed Tower Water Flow (41);16.04.2025 15:58:08.597;0.00014833
Flow;FT617 Weir Water Flow;16.04.2025 15:58:08.597;0.00015833
None;Equipment Status (2);16.04.2025 15:58:08.597;2
Flow;FT616 Packed Tower Water Flow (41);16.04.2025 16:58:13.923;0.00013833
Flow;FT617 Weir Water Flow;16.04.2025 16:58:13.923;0.00015
None;Equipment Status (2);16.04.2025 16:58:13.923;2
Flow;FT616 Packed Tower Water Flow (41);16.04.2025 17:58:11.677;0.00014167
Flow;FT617 Weir Water Flow;16.04.2025 17:58:11.677;0.00015167
None;Equipment Status (2);16.04.2025 17:58:11.677;2
Flow;FT616 Packed Tower Water Flow (41);16.04.2025 18:58:15.060;0.00014833
Flow;FT617 Weir Water Flow;16.04.2025 18:58:15.060;0.00015833
None;Equipment Status (2);16.04.2025 18:58:15.060;2
Flow;FT616 Packed Tower Water Flow (41);16.04.2025 19:58:16.243;0.00014
Flow;FT617 Weir Water Flow;16.04.2025 19:58:16.243;0.00015
None;Equipment Status (2);16.04.2025 19:58:16.243;2
Flow;FT616 Packed Tower Water Flow (41);16.04.2025 20:58:11.950;0.00015
Flow;FT617 Weir Water Flow;16.04.2025 20:58:11.950;0.00015833
None;Equipment Status (2);16.04.2025 20:58:11.950;2
Flow;FT616 Packed Tower Water Flow (41);16.04.2025 21:58:18.440;0.00014833
Flow;FT617 Weir Water Flow;16.04.2025 21:58:18.440;0.00015833
None;Equipment Status (2);16.04.2025 21:58:18.440;2
Flow;FT616 Packed Tower Water Flow (41);16.04.2025 22:58:13.763;0.00014167
Flow;FT617 Weir Water Flow;16.04.2025 22:58:13.763;0.00015
None;Equipment Status (2);16.04.2025 22:58:13.763;2
Flow;FT616 Packed Tower Water Flow (41);16.04.2025 23:58:15.147;0.00014833
Flow;FT617 Weir Water Flow;16.04.2025 23:58:15.147;0.00015833
None;Equipment Status (2);16.04.2025 23:58:15.147;2
Flow;FT616 Packed Tower Water Flow (41);17.04.2025 00:58:20.513;0.00014667
Flow;FT617 Weir Water Flow;17.04.2025 00:58:20.513;0.00015667
None;Equipment Status (2);17.04.2025 00:58:20.513;2
Flow;FT616 Packed Tower Water Flow (41);17.04.2025 01:58:16.607;0.00014833
Flow;FT617 Weir Water Flow;17.04.2025 01:58:16.607;0.00015833
None;Equipment Status (2);17.04.2025 01:58:16.607;2
Flow;FT616 Packed Tower Water Flow (41);17.04.2025 02:52:26.667;4.8333e-05
Flow;FT617 Weir Water Flow;17.04.2025 02:52:26.667;5.1667e-05
Flow;FT616 Packed Tower Water Flow (41);17.04.2025 02:52:31.847;0.00014333
Flow;FT617 Weir Water Flow;17.04.2025 02:52:31.847;0.000155
None;Equipment Status (2);17.04.2025 02:58:17.177;2
Flow;FT616 Packed Tower Water Flow (41);17.04.2025 03:52:33.363;0.00014667
Flow;FT617 Weir Water Flow;17.04.2025 03:52:33.363;0.00015833
None;Equipment Status (2);17.04.2025 03:58:22.517;2
Flow;FT616 Packed Tower Water Flow (41);17.04.2025 04:52:34.147;0.00014
Flow;FT617 Weir Water Flow;17.04.2025 04:52:34.147;0.00015
None;Equipment Status (2);17.04.2025 04:58:18.507;2
Flow;FT616 Packed Tower Water Flow (41);17.04.2025 05:52:31.117;0.00014833
Flow;FT617 Weir Water Flow;17.04.2025 05:52:31.117;0.00015833
None;Equipment Status (2);17.04.2025 05:58:24.050;2
Flow;FT616 Packed Tower Water Flow (41);17.04.2025 06:52:35.237;0.00014833
Flow;FT617 Weir Water Flow;17.04.2025 06:52:35.237;0.00015833
None;Equipment Status (2);17.04.2025 06:58:24.210;2
Flow;FT616 Packed Tower Water Flow (41);17.04.2025 07:52:36.293;0.00013833
Flow;FT617 Weir Water Flow;17.04.2025 07:52:36.293;0.00015
None;Equipment Status (2);17.04.2025 07:58:20.203;2
Flow;FT616 Packed Tower Water Flow (41);17.04.2025 08:52:37.033;0.00014667
Flow;FT617 Weir Water Flow;17.04.2025 08:52:37.033;0.00015833
None;Equipment Status (2);17.04.2025 08:58:20.847;2
Flow;FT616 Packed Tower Water Flow (41);17.04.2025 09:52:35.227;0.00014667
Flow;FT617 Weir Water Flow;17.04.2025 09:52:35.227;0.00015833
None;Equipment Status (2);17.04.2025 09:58:26.170;2
Flow;FT616 Packed Tower Water Flow (41);17.04.2025 10:52:36.983;0.00014833
Flow;FT617 Weir Water Flow;17.04.2025 10:52:36.983;0.00015833
None;Equipment Status (2);17.04.2025 10:58:23.383;2
Flow;FT616 Packed Tower Water Flow (41);17.04.2025 10:58:46.743;0.00014
Flow;FT617 Weir Water Flow;17.04.2025 10:58:46.743;0.00015
None;Equipment Status (2);17.04.2025 10:58:46.743;2
Flow;FT616 Packed Tower Water Flow (41);17.04.2025 11:58:50.190;0.00014667
Flow;FT617 Weir Water Flow;17.04.2025 11:58:50.190;0.00015833
None;Equipment Status (2);17.04.2025 11:58:50.190;2
Flow;FT616 Packed Tower Water Flow (41);17.04.2025 12:58:51.540;0.00014833
Flow;FT617 Weir Water Flow;17.04.2025 12:58:51.540;0.00015833
None;Equipment Status (2);17.04.2025 12:58:51.540;2
Flow;FT616 Packed Tower Water Flow (41);17.04.2025 13:58:48.997;0.00014
Flow;FT617 Weir Water Flow;17.04.2025 13:58:48.997;0.00015
None;Equipment Status (2);17.04.2025 13:58:48.997;2
Flow;FT616 Packed Tower Water Flow (41);17.04.2025 14:58:53.123;0.00015
Flow;FT617 Weir Water Flow;17.04.2025 14:58:53.123;0.00015833
None;Equipment Status (2);17.04.2025 14:58:53.123;2
Flow;FT616 Packed Tower Water Flow (41);17.04.2025 15:58:52.813;0.00014833
Flow;FT617 Weir Water Flow;17.04.2025 15:58:52.813;0.00015833
None;Equipment Status (2);17.04.2025 15:58:52.813;2
Flow;FT616 Packed Tower Water Flow (41);17.04.2025 16:58:53.910;0.00014667
Flow;FT617 Weir Water Flow;17.04.2025 16:58:53.910;0.00015667
None;Equipment Status (2);17.04.2025 16:58:53.910;2
Flow;FT616 Packed Tower Water Flow (41);17.04.2025 17:58:50.287;0.00014667
Flow;FT617 Weir Water Flow;17.04.2025 17:58:50.287;0.00015833
None;Equipment Status (2);17.04.2025 17:58:50.287;2
Flow;FT616 Packed Tower Water Flow (41);17.04.2025 18:58:54.620;0.00014
Flow;FT617 Weir Water Flow;17.04.2025 18:58:54.620;0.00015
None;Equipment Status (2);17.04.2025 18:58:54.620;2
Flow;FT616 Packed Tower Water Flow (41);17.04.2025 19:58:51.363;0.00014667
Flow;FT617 Weir Water Flow;17.04.2025 19:58:51.363;0.00015833
None;Equipment Status (2);17.04.2025 19:58:51.363;2
Flow;FT616 Packed Tower Water Flow (41);17.04.2025 20:58:55.837;0.00014833
Flow;FT617 Weir Water Flow;17.04.2025 20:58:55.837;0.00015833
None;Equipment Status (2);17.04.2025 20:58:55.837;2
Flow;FT616 Packed Tower Water Flow (41);17.04.2025 21:58:56.543;0.00014
Flow;FT617 Weir Water Flow;17.04.2025 21:58:56.543;0.00015
None;Equipment Status (2);17.04.2025 21:58:56.543;2
Flow;FT616 Packed Tower Water Flow (41);17.04.2025 22:58:57.003;0.00014833
Flow;FT617 Weir Water Flow;17.04.2025 22:58:57.003;0.00015833
None;Equipment Status (2);17.04.2025 22:58:57.003;2
Flow;FT616 Packed Tower Water Flow (41);17.04.2025 23:58:57.277;0.00014833
Flow;FT617 Weir Water Flow;17.04.2025 23:58:57.277;0.00015833
None;Equipment Status (2);17.04.2025 23:58:57.277;2
Flow;FT616 Packed Tower Water Flow (41);18.04.2025 00:58:55.117;0.00014833
Flow;FT617 Weir Water Flow;18.04.2025 00:58:55.117;0.00015833
None;Equipment Status (2);18.04.2025 00:58:55.117;2
None;Equipment Status (2);18.04.2025 01:58:56.780;2
Flow;FT616 Packed Tower Water Flow (41);18.04.2025 01:58:56.797;0.00014833
Flow;FT617 Weir Water Flow;18.04.2025 01:58:56.797;0.00015833
Flow;FT616 Packed Tower Water Flow (41);18.04.2025 02:59:00.583;0.00013833
Flow;FT617 Weir Water Flow;18.04.2025 02:59:00.583;0.00015
None;Equipment Status (2);18.04.2025 02:59:00.583;2
Flow;FT616 Packed Tower Water Flow (41);18.04.2025 03:59:00.410;0.00014833
Flow;FT617 Weir Water Flow;18.04.2025 03:59:00.410;0.00015833
None;Equipment Status (2);18.04.2025 03:59:00.410;2
Flow;FT616 Packed Tower Water Flow (41);18.04.2025 04:59:02.243;0.00014833
Flow;FT617 Weir Water Flow;18.04.2025 04:59:02.243;0.00015833
None;Equipment Status (2);18.04.2025 04:59:02.243;2
Flow;FT616 Packed Tower Water Flow (41);18.04.2025 05:59:03.527;0.00014833
Flow;FT617 Weir Water Flow;18.04.2025 05:59:03.527;0.00015833
None;Equipment Status (2);18.04.2025 05:59:03.527;2
Flow;FT616 Packed Tower Water Flow (41);18.04.2025 06:58:59.257;0.00014833
Flow;FT617 Weir Water Flow;18.04.2025 06:58:59.257;0.00015833
None;Equipment Status (2);18.04.2025 06:58:59.257;2
Flow;FT616 Packed Tower Water Flow (41);18.04.2025 07:59:04.893;0.00013833
Flow;FT617 Weir Water Flow;18.04.2025 07:59:04.893;0.00015
None;Equipment Status (2);18.04.2025 07:59:04.893;2
Flow;FT616 Packed Tower Water Flow (41);18.04.2025 08:59:05.743;0.00014833
Flow;FT617 Weir Water Flow;18.04.2025 08:59:05.743;0.00015833
None;Equipment Status (2);18.04.2025 08:59:05.743;2
Flow;FT616 Packed Tower Water Flow (41);18.04.2025 09:59:05.533;0.00014167
Flow;FT617 Weir Water Flow;18.04.2025 09:59:05.533;0.00015
None;Equipment Status (2);18.04.2025 09:59:05.533;2
Flow;FT616 Packed Tower Water Flow (41);18.04.2025 10:59:07.943;0.00014833
Flow;FT617 Weir Water Flow;18.04.2025 10:59:07.943;0.00015833
None;Equipment Status (2);18.04.2025 10:59:07.943;2
Flow;FT616 Packed Tower Water Flow (41);18.04.2025 10:59:30.163;0.00014833
None;Equipment Status (2);18.04.2025 10:59:30.163;2
Flow;FT617 Weir Water Flow;18.04.2025 10:59:30.180;0.00015833
Flow;FT616 Packed Tower Water Flow (41);18.04.2025 11:59:25.680;0.00014
Flow;FT617 Weir Water Flow;18.04.2025 11:59:25.680;0.00015
None;Equipment Status (2);18.04.2025 11:59:25.680;2
Flow;FT616 Packed Tower Water Flow (41);18.04.2025 12:59:30.757;0.00014833
Flow;FT617 Weir Water Flow;18.04.2025 12:59:30.757;0.00015833
None;Equipment Status (2);18.04.2025 12:59:30.757;2
Flow;FT616 Packed Tower Water Flow (41);18.04.2025 13:59:28.797;0.00014833
Flow;FT617 Weir Water Flow;18.04.2025 13:59:28.797;0.00015833
None;Equipment Status (2);18.04.2025 13:59:28.797;2
Flow;FT616 Packed Tower Water Flow (41);18.04.2025 14:59:30.813;0.00014167
Flow;FT617 Weir Water Flow;18.04.2025 14:59:30.813;0.00015
None;Equipment Status (2);18.04.2025 14:59:30.813;2
Flow;FT616 Packed Tower Water Flow (41);18.04.2025 15:59:31.543;0.00014833
Flow;FT617 Weir Water Flow;18.04.2025 15:59:31.543;0.00015833
None;Equipment Status (2);18.04.2025 15:59:31.543;2
Flow;FT616 Packed Tower Water Flow (41);18.04.2025 16:59:31.337;0.00014667
Flow;FT617 Weir Water Flow;18.04.2025 16:59:31.337;0.00015833
None;Equipment Status (2);18.04.2025 16:59:31.337;2
Flow;FT616 Packed Tower Water Flow (41);18.04.2025 17:59:32.043;0.00014667
Flow;FT617 Weir Water Flow;18.04.2025 17:59:32.043;0.00015667
None;Equipment Status (2);18.04.2025 17:59:32.043;2
Flow;FT616 Packed Tower Water Flow (41);18.04.2025 18:59:29.183;0.00014667
Flow;FT617 Weir Water Flow;18.04.2025 18:59:29.183;0.00015667
None;Equipment Status (2);18.04.2025 18:59:29.183;2
Flow;FT616 Packed Tower Water Flow (41);18.04.2025 19:30:32.167;0.00011
Flow;FT617 Weir Water Flow;18.04.2025 19:30:32.167;0.00011667
Flow;FT616 Packed Tower Water Flow (41);18.04.2025 19:30:37.387;0.00015
Flow;FT617 Weir Water Flow;18.04.2025 19:30:37.387;0.00016
None;Equipment Status (2);18.04.2025 19:59:34.313;2
Flow;FT616 Packed Tower Water Flow (41);18.04.2025 20:30:38.597;0.00014833
Flow;FT617 Weir Water Flow;18.04.2025 20:30:38.597;0.00015833
None;Equipment Status (2);18.04.2025 20:59:34.900;2
Flow;FT616 Packed Tower Water Flow (41);18.04.2025 21:30:39.093;0.00014
Flow;FT617 Weir Water Flow;18.04.2025 21:30:39.093;0.00015
None;Equipment Status (2);18.04.2025 21:59:35.827;2
Flow;FT616 Packed Tower Water Flow (41);18.04.2025 22:30:39.283;0.00014833
Flow;FT617 Weir Water Flow;18.04.2025 22:30:39.283;0.00015833
None;Equipment Status (2);18.04.2025 22:59:36.377;2
Flow;FT616 Packed Tower Water Flow (41);18.04.2025 23:30:38.037;0.00014833
Flow;FT617 Weir Water Flow;18.04.2025 23:30:38.037;0.00015833
None;Equipment Status (2);18.04.2025 23:59:34.650;2
Flow;FT616 Packed Tower Water Flow (41);19.04.2025 00:30:40.753;0.00014167
Flow;FT617 Weir Water Flow;19.04.2025 00:30:40.753;0.00015
None;Equipment Status (2);19.04.2025 00:59:35.147;2
Flow;FT616 Packed Tower Water Flow (41);19.04.2025 01:30:41.167;0.00014833
Flow;FT617 Weir Water Flow;19.04.2025 01:30:41.167;0.00015833
None;Equipment Status (2);19.04.2025 01:59:36.260;2
Flow;FT616 Packed Tower Water Flow (41);19.04.2025 02:30:42.047;0.00014667
Flow;FT617 Weir Water Flow;19.04.2025 02:30:42.047;0.00015833
None;Equipment Status (2);19.04.2025 02:59:37.797;2
Flow;FT616 Packed Tower Water Flow (41);19.04.2025 03:30:42.857;0.000145
Flow;FT617 Weir Water Flow;19.04.2025 03:30:42.857;0.000155
None;Equipment Status (2);19.04.2025 03:59:34.153;2
Flow;FT616 Packed Tower Water Flow (41);19.04.2025 04:30:44.607;0.00015
Flow;FT617 Weir Water Flow;19.04.2025 04:30:44.607;0.00015833
None;Equipment Status (2);19.04.2025 04:59:40.067;2
Flow;FT616 Packed Tower Water Flow (41);19.04.2025 05:30:41.957;0.00014167
Flow;FT617 Weir Water Flow;19.04.2025 05:30:41.957;0.00015
None;Equipment Status (2);19.04.2025 05:59:38.050;2
Flow;FT616 Packed Tower Water Flow (41);19.04.2025 06:30:46.780;0.00014833
Flow;FT617 Weir Water Flow;19.04.2025 06:30:46.780;0.00016
None;Equipment Status (2);19.04.2025 06:59:39.807;2
Flow;FT616 Packed Tower Water Flow (41);19.04.2025 07:30:47.093;0.00014833
Flow;FT617 Weir Water Flow;19.04.2025 07:30:47.093;0.00015833
None;Equipment Status (2);19.04.2025 07:59:41.477;2
Flow;FT616 Packed Tower Water Flow (41);19.04.2025 08:30:48.080;0.00014
Flow;FT617 Weir Water Flow;19.04.2025 08:30:48.080;0.00015
None;Equipment Status (2);19.04.2025 08:59:39.067;2
Flow;FT616 Packed Tower Water Flow (41);19.04.2025 09:30:48.383;0.00014833
Flow;FT617 Weir Water Flow;19.04.2025 09:30:48.383;0.00015833
None;Equipment Status (2);19.04.2025 09:59:45.413;2
Flow;FT616 Packed Tower Water Flow (41);19.04.2025 10:30:49.540;0.00014833
Flow;FT617 Weir Water Flow;19.04.2025 10:30:49.540;0.00016
None;Equipment Status (2);19.04.2025 10:59:46.063;2
Flow;FT616 Packed Tower Water Flow (41);19.04.2025 11:00:20.217;0.00015
Flow;FT617 Weir Water Flow;19.04.2025 11:00:20.217;0.00015833
None;Equipment Status (2);19.04.2025 11:00:20.217;2
Flow;FT616 Packed Tower Water Flow (41);19.04.2025 12:00:24.930;0.00014167
Flow;FT617 Weir Water Flow;19.04.2025 12:00:24.930;0.00015
None;Equipment Status (2);19.04.2025 12:00:24.930;2
None;Equipment Status (2);19.04.2025 13:00:22.617;2
Flow;FT616 Packed Tower Water Flow (41);19.04.2025 13:00:22.630;0.00014833
Flow;FT617 Weir Water Flow;19.04.2025 13:00:22.630;0.00015833
Flow;FT616 Packed Tower Water Flow (41);19.04.2025 14:00:27.077;0.00014833
Flow;FT617 Weir Water Flow;19.04.2025 14:00:27.077;0.00015833
None;Equipment Status (2);19.04.2025 14:00:27.077;2
Flow;FT616 Packed Tower Water Flow (41);19.04.2025 15:00:28.030;0.00014
Flow;FT617 Weir Water Flow;19.04.2025 15:00:28.030;0.00015
None;Equipment Status (2);19.04.2025 15:00:28.030;2
Flow;FT616 Packed Tower Water Flow (41);19.04.2025 16:00:29.973;0.00014833
Flow;FT617 Weir Water Flow;19.04.2025 16:00:29.973;0.00015833
None;Equipment Status (2);19.04.2025 16:00:29.973;2
Flow;FT616 Packed Tower Water Flow (41);19.04.2025 17:00:29.737;0.00014833
Flow;FT617 Weir Water Flow;19.04.2025 17:00:29.737;0.00015833
None;Equipment Status (2);19.04.2025 17:00:29.737;2
Flow;FT616 Packed Tower Water Flow (41);19.04.2025 18:00:30.130;0.00014833
Flow;FT617 Weir Water Flow;19.04.2025 18:00:30.130;0.00015833
None;Equipment Status (2);19.04.2025 18:00:30.130;2
Flow;FT616 Packed Tower Water Flow (41);19.04.2025 19:00:31.360;0.00015
Flow;FT617 Weir Water Flow;19.04.2025 19:00:31.360;0.00015833
None;Equipment Status (2);19.04.2025 19:00:31.360;2
Flow;FT616 Packed Tower Water Flow (41);19.04.2025 20:00:27.793;0.00014167
Flow;FT617 Weir Water Flow;19.04.2025 20:00:27.793;0.00015
None;Equipment Status (2);19.04.2025 20:00:27.793;2
Flow;FT616 Packed Tower Water Flow (41);19.04.2025 21:00:33.743;0.00014833
Flow;FT617 Weir Water Flow;19.04.2025 21:00:33.743;0.00015833
None;Equipment Status (2);19.04.2025 21:00:33.743;2
Flow;FT616 Packed Tower Water Flow (41);19.04.2025 22:00:33.617;0.00014833
Flow;FT617 Weir Water Flow;19.04.2025 22:00:33.617;0.00015833
None;Equipment Status (2);19.04.2025 22:00:33.617;2
Flow;FT616 Packed Tower Water Flow (41);19.04.2025 23:00:32.777;0.00014833
Flow;FT617 Weir Water Flow;19.04.2025 23:00:32.777;0.00015833
None;Equipment Status (2);19.04.2025 23:00:32.777;2
Flow;FT616 Packed Tower Water Flow (41);20.04.2025 00:00:35.613;0.00014667
Flow;FT617 Weir Water Flow;20.04.2025 00:00:35.613;0.00015833
None;Equipment Status (2);20.04.2025 00:00:35.613;2
Flow;FT616 Packed Tower Water Flow (41);20.04.2025 01:00:35.800;0.00014833
Flow;FT617 Weir Water Flow;20.04.2025 01:00:35.800;0.00015833
None;Equipment Status (2);20.04.2025 01:00:35.800;2
Flow;FT616 Packed Tower Water Flow (41);20.04.2025 02:00:37.220;0.00014833
Flow;FT617 Weir Water Flow;20.04.2025 02:00:37.220;0.00015833
None;Equipment Status (2);20.04.2025 02:00:37.220;2
Flow;FT616 Packed Tower Water Flow (41);20.04.2025 03:00:33.917;0.00014833
Flow;FT617 Weir Water Flow;20.04.2025 03:00:33.917;0.00015833
None;Equipment Status (2);20.04.2025 03:00:33.917;2
Flow;FT616 Packed Tower Water Flow (41);20.04.2025 04:00:39.437;0.00014833
Flow;FT617 Weir Water Flow;20.04.2025 04:00:39.437;0.00015833
None;Equipment Status (2);20.04.2025 04:00:39.437;2
Flow;FT616 Packed Tower Water Flow (41);20.04.2025 05:00:39.957;0.00014833
Flow;FT617 Weir Water Flow;20.04.2025 05:00:39.957;0.00015833
None;Equipment Status (2);20.04.2025 05:00:39.957;2
Flow;FT616 Packed Tower Water Flow (41);20.04.2025 06:00:37.963;0.00014833
Flow;FT617 Weir Water Flow;20.04.2025 06:00:37.963;0.00016
None;Equipment Status (2);20.04.2025 06:00:37.963;2
Flow;FT616 Packed Tower Water Flow (41);20.04.2025 07:00:41.137;0.00014833
Flow;FT617 Weir Water Flow;20.04.2025 07:00:41.137;0.00015833
None;Equipment Status (2);20.04.2025 07:00:41.137;2
Flow;FT616 Packed Tower Water Flow (41);20.04.2025 08:00:39.267;0.00014833
Flow;FT617 Weir Water Flow;20.04.2025 08:00:39.267;0.00015833
None;Equipment Status (2);20.04.2025 08:00:39.267;2
Flow;FT616 Packed Tower Water Flow (41);20.04.2025 09:00:43.123;0.00014833
Flow;FT617 Weir Water Flow;20.04.2025 09:00:43.123;0.00016
None;Equipment Status (2);20.04.2025 09:00:43.123;2
Flow;FT616 Packed Tower Water Flow (41);20.04.2025 10:00:44.607;0.00015
Flow;FT617 Weir Water Flow;20.04.2025 10:00:44.607;0.00015833
None;Equipment Status (2);20.04.2025 10:00:44.607;2
Flow;FT616 Packed Tower Water Flow (41);20.04.2025 11:00:45.583;0.00014833
Flow;FT617 Weir Water Flow;20.04.2025 11:00:45.583;0.00015833
None;Equipment Status (2);20.04.2025 11:00:45.583;2
Flow;FT616 Packed Tower Water Flow (41);20.04.2025 11:00:57.320;0.00014833
Flow;FT617 Weir Water Flow;20.04.2025 11:00:57.320;0.00015833
None;Equipment Status (2);20.04.2025 11:00:57.320;2
Flow;FT616 Packed Tower Water Flow (41);20.04.2025 12:00:57.463;0.00014167
Flow;FT617 Weir Water Flow;20.04.2025 12:00:57.463;0.00015
None;Equipment Status (2);20.04.2025 12:00:57.463;2
Flow;FT616 Packed Tower Water Flow (41);20.04.2025 13:00:55.513;0.00014833
Flow;FT617 Weir Water Flow;20.04.2025 13:00:55.513;0.00016
None;Equipment Status (2);20.04.2025 13:00:55.513;2
Flow;FT616 Packed Tower Water Flow (41);20.04.2025 14:00:58.827;0.00014167
Flow;FT617 Weir Water Flow;20.04.2025 14:00:58.827;0.00015
None;Equipment Status (2);20.04.2025 14:00:58.827;2
Flow;FT616 Packed Tower Water Flow (41);20.04.2025 15:01:00.223;0.00014833
Flow;FT617 Weir Water Flow;20.04.2025 15:01:00.223;0.00015833
None;Equipment Status (2);20.04.2025 15:01:00.223;2
Flow;FT616 Packed Tower Water Flow (41);20.04.2025 16:01:01.003;0.00014
Flow;FT617 Weir Water Flow;20.04.2025 16:01:01.003;0.00015
None;Equipment Status (2);20.04.2025 16:01:01.003;2
None;Equipment Status (2);20.04.2025 17:01:02.107;2
Flow;FT616 Packed Tower Water Flow (41);20.04.2025 17:01:02.120;0.00014833
Flow;FT617 Weir Water Flow;20.04.2025 17:01:02.120;0.00015833
Flow;FT616 Packed Tower Water Flow (41);20.04.2025 18:01:03.037;0.00014
Flow;FT617 Weir Water Flow;20.04.2025 18:01:03.037;0.00015
None;Equipment Status (2);20.04.2025 18:01:03.037;2
None;Equipment Status (2);20.04.2025 19:01:04.407;2
Flow;FT616 Packed Tower Water Flow (41);20.04.2025 19:01:04.423;0.00014833
Flow;FT617 Weir Water Flow;20.04.2025 19:01:04.423;0.00016
Flow;FT616 Packed Tower Water Flow (41);20.04.2025 20:01:04.797;0.00014
Flow;FT617 Weir Water Flow;20.04.2025 20:01:04.797;0.00014833
None;Equipment Status (2);20.04.2025 20:01:04.797;2
Flow;FT616 Packed Tower Water Flow (41);20.04.2025 21:01:02.030;0.00014833
Flow;FT617 Weir Water Flow;20.04.2025 21:01:02.030;0.00016
None;Equipment Status (2);20.04.2025 21:01:02.030;2
Flow;FT616 Packed Tower Water Flow (41);20.04.2025 22:01:07.043;0.00014
Flow;FT617 Weir Water Flow;20.04.2025 22:01:07.043;0.00015
None;Equipment Status (2);20.04.2025 22:01:07.043;2
Flow;FT616 Packed Tower Water Flow (41);20.04.2025 23:01:07.497;0.00014667
Flow;FT617 Weir Water Flow;20.04.2025 23:01:07.497;0.00015833
None;Equipment Status (2);20.04.2025 23:01:07.497;2
Flow;FT616 Packed Tower Water Flow (41);21.04.2025 00:01:07.697;0.00014
Flow;FT617 Weir Water Flow;21.04.2025 00:01:07.697;0.00015
None;Equipment Status (2);21.04.2025 00:01:07.697;2
Flow;FT616 Packed Tower Water Flow (41);21.04.2025 01:01:04.637;0.00014833
Flow;FT617 Weir Water Flow;21.04.2025 01:01:04.637;0.00015833
None;Equipment Status (2);21.04.2025 01:01:04.637;2
Flow;FT616 Packed Tower Water Flow (41);21.04.2025 02:01:09.613;0.00014167
Flow;FT617 Weir Water Flow;21.04.2025 02:01:09.613;0.00015167
None;Equipment Status (2);21.04.2025 02:01:09.613;2
Flow;FT616 Packed Tower Water Flow (41);21.04.2025 03:01:10.380;0.00014833
Flow;FT617 Weir Water Flow;21.04.2025 03:01:10.380;0.00015833
None;Equipment Status (2);21.04.2025 03:01:10.380;2
Flow;FT616 Packed Tower Water Flow (41);21.04.2025 04:01:11.260;0.00014333
Flow;FT617 Weir Water Flow;21.04.2025 04:01:11.260;0.00015333
None;Equipment Status (2);21.04.2025 04:01:11.260;2
Flow;FT616 Packed Tower Water Flow (41);21.04.2025 05:01:11.423;0.00015
Flow;FT617 Weir Water Flow;21.04.2025 05:01:11.423;0.00015833
None;Equipment Status (2);21.04.2025 05:01:11.423;2
